-5	0
-4.89899	8.9241e-005
-4.79798	0.000429896
-4.69697	0.000664602
-4.59596	0.00143824
-4.49495	0.0018449
-4.39394	0.00300192
-4.29293	0.00355447
-4.19192	0.00502072
-4.09091	0.00568373
-3.9899	0.00736521
-3.88889	0.00809619
-3.78788	0.00988511
-3.68687	0.0106372
-3.58586	0.0124189
-3.48485	0.0131439
-3.38384	0.0148041
-3.28283	0.0154555
-3.18182	0.0168879
-3.08081	0.017424
-2.9798	0.0185367
-2.87879	0.0189231
-2.77778	0.0196447
-2.67677	0.0198567
-2.57576	0.0201411
-2.47475	0.0201649
-2.37374	0.0199938
-2.27273	0.0198281
-2.17172	0.0192125
-2.07071	0.0188678
-1.9697	0.0178471
-1.86869	0.0173456
-1.76768	0.0159852
-1.66667	0.0153589
-1.56566	0.0137461
-1.46465	0.0130353
-1.36364	0.0112735
-1.26263	0.0105237
-1.16162	0.00872569
-1.06061	0.00798494
-0.959596	0.0062661
-0.858586	0.00558189
-0.757576	0.00405237
-0.656566	0.00346857
-0.555556	0.00222642
-0.454545	0.00178045
-0.353535	0.000905285
-0.252525	0.000625727
-0.151515	0.000173657
-0.0505051	7.84368e-005
0.0505051	7.84368e-005
0.151515	0.000173657
0.252525	0.000625727
0.353535	0.000905285
0.454545	0.00178045
0.555556	0.00222642
0.656566	0.00346857
0.757576	0.00405237
0.858586	0.00558189
0.959596	0.0062661
1.06061	0.00798494
1.16162	0.00872569
1.26263	0.0105237
1.36364	0.0112735
1.46465	0.0130353
1.56566	0.0137461
1.66667	0.0153589
1.76768	0.0159852
1.86869	0.0173456
1.9697	0.0178471
2.07071	0.0188678
2.17172	0.0192125
2.27273	0.0198281
2.37374	0.0199938
2.47475	0.0201649
2.57576	0.0201411
2.67677	0.0198567
2.77778	0.0196447
2.87879	0.0189231
2.9798	0.0185367
3.08081	0.017424
3.18182	0.0168879
3.28283	0.0154555
3.38384	0.0148041
3.48485	0.0131439
3.58586	0.0124189
3.68687	0.0106372
3.78788	0.00988511
3.88889	0.00809619
3.9899	0.00736521
4.09091	0.00568373
4.19192	0.00502072
4.29293	0.00355447
4.39394	0.00300192
4.49495	0.0018449
4.59596	0.00143824
4.69697	0.000664602
4.79798	0.000429896
4.89899	8.9241e-005
5	0
